phi,volume,time,halos,theta,volumeIdx
45,off,4,on,135,4
45,off,4,on,135,5
45,off,4,on,135,6
45,off,4,on,135,7
45,off,4,on,135,8
45,off,4,on,135,9
45,off,4,off,45,0
45,off,4,off,45,1
45,off,4,off,45,2
45,off,4,off,45,3
45,off,4,off,45,4
45,off,4,off,45,5
45,off,4,off,45,6
45,off,4,off,45,7
45,off,4,off,45,8
45,off,4,off,45,9
45,off,4,off,90,0
45,off,4,off,90,1
45,off,4,off,90,2
45,off,4,off,90,3
45,off,4,off,90,4
45,off,4,off,90,5
45,off,4,off,90,6
45,off,4,off,90,7
45,off,4,off,90,8
45,off,4,off,90,9
45,off,4,off,135,0
45,off,4,off,135,1
45,off,4,off,135,2
45,off,4,off,135,3
45,off,4,off,135,4
45,off,4,off,135,5
45,off,4,off,135,6
45,off,4,off,135,7
45,off,4,off,135,8
45,off,4,off,135,9
90,on,0,on,45,0
90,on,0,on,45,1
90,on,0,on,45,2
90,on,0,on,45,3
90,on,0,on,45,4
90,on,0,on,45,5
90,on,0,on,45,6
90,on,0,on,45,7
90,on,0,on,45,8
90,on,0,on,45,9
90,on,0,on,90,0
90,on,0,on,90,1
90,on,0,on,90,2
90,on,0,on,90,3
90,on,0,on,90,4
90,on,0,on,90,5
90,on,0,on,90,6
90,on,0,on,90,7
90,on,0,on,90,8
90,on,0,on,90,9
90,on,0,on,135,0
90,on,0,on,135,1
90,on,0,on,135,2
90,on,0,on,135,3
90,on,0,on,135,4
90,on,0,on,135,5
90,on,0,on,135,6
90,on,0,on,135,7
90,on,0,on,135,8
90,on,0,on,135,9
90,on,0,off,45,0
90,on,0,off,45,1
90,on,0,off,45,2
90,on,0,off,45,3
90,on,0,off,45,4
90,on,0,off,45,5
90,on,0,off,45,6
90,on,0,off,45,7
90,on,0,off,45,8
90,on,0,off,45,9
90,on,0,off,90,0
90,on,0,off,90,1
90,on,0,off,90,2
90,on,0,off,90,3
90,on,0,off,90,4
90,on,0,off,90,5
90,on,0,off,90,6
90,on,0,off,90,7
90,on,0,off,90,8
90,on,0,off,90,9
90,on,0,off,135,0
90,on,0,off,135,1
90,on,0,off,135,2
90,on,0,off,135,3
90,on,0,off,135,4
90,on,0,off,135,5
90,on,0,off,135,6
90,on,0,off,135,7
90,on,0,off,135,8
90,on,0,off,135,9
90,on,1,on,45,0
90,on,1,on,45,1
90,on,1,on,45,2
90,on,1,on,45,3
90,on,1,on,45,4
90,on,1,on,45,5
90,on,1,on,45,6
90,on,1,on,45,7
90,on,1,on,45,8
90,on,1,on,45,9
90,on,1,on,90,0
90,on,1,on,90,1
90,on,1,on,90,2
90,on,1,on,90,3
90,on,1,on,90,4
90,on,1,on,90,5
90,on,1,on,90,6
90,on,1,on,90,7
90,on,1,on,90,8
90,on,1,on,90,9
90,on,1,on,135,0
90,on,1,on,135,1
90,on,1,on,135,2
90,on,1,on,135,3
90,on,1,on,135,4
90,on,1,on,135,5
90,on,1,on,135,6
90,on,1,on,135,7
90,on,1,on,135,8
90,on,1,on,135,9
90,on,1,off,45,0
90,on,1,off,45,1
90,on,1,off,45,2
90,on,1,off,45,3
90,on,1,off,45,4
90,on,1,off,45,5
90,on,1,off,45,6
90,on,1,off,45,7
90,on,1,off,45,8
90,on,1,off,45,9
90,on,1,off,90,0
90,on,1,off,90,1
90,on,1,off,90,2
90,on,1,off,90,3
90,on,1,off,90,4
90,on,1,off,90,5
90,on,1,off,90,6
90,on,1,off,90,7
90,on,1,off,90,8
90,on,1,off,90,9
90,on,1,off,135,0
90,on,1,off,135,1
90,on,1,off,135,2
90,on,1,off,135,3
90,on,1,off,135,4
90,on,1,off,135,5
90,on,1,off,135,6
90,on,1,off,135,7
90,on,1,off,135,8
90,on,1,off,135,9
90,on,2,on,45,0
90,on,2,on,45,1
90,on,2,on,45,2
90,on,2,on,45,3
90,on,2,on,45,4
90,on,2,on,45,5
90,on,2,on,45,6
90,on,2,on,45,7
90,on,2,on,45,8
90,on,2,on,45,9
90,on,2,on,90,0
90,on,2,on,90,1
90,on,2,on,90,2
90,on,2,on,90,3
90,on,2,on,90,4
90,on,2,on,90,5
90,on,2,on,90,6
90,on,2,on,90,7
90,on,2,on,90,8
90,on,2,on,90,9
90,on,2,on,135,0
90,on,2,on,135,1
90,on,2,on,135,2
90,on,2,on,135,3
90,on,2,on,135,4
90,on,2,on,135,5
90,on,2,on,135,6
90,on,2,on,135,7
90,on,2,on,135,8
90,on,2,on,135,9
90,on,2,off,45,0
90,on,2,off,45,1
90,on,2,off,45,2
90,on,2,off,45,3
90,on,2,off,45,4
90,on,2,off,45,5
90,on,2,off,45,6
90,on,2,off,45,7
90,on,2,off,45,8
90,on,2,off,45,9
90,on,2,off,90,0
90,on,2,off,90,1
90,on,2,off,90,2
90,on,2,off,90,3
90,on,2,off,90,4
90,on,2,off,90,5
90,on,2,off,90,6
90,on,2,off,90,7
90,on,2,off,90,8
90,on,2,off,90,9
90,on,2,off,135,0
90,on,2,off,135,1
90,on,2,off,135,2
90,on,2,off,135,3
90,on,2,off,135,4
90,on,2,off,135,5
90,on,2,off,135,6
90,on,2,off,135,7
90,on,2,off,135,8
90,on,2,off,135,9
90,on,3,on,45,0
90,on,3,on,45,1
90,on,3,on,45,2
90,on,3,on,45,3
90,on,3,on,45,4
90,on,3,on,45,5
90,on,3,on,45,6
90,on,3,on,45,7
90,on,3,on,45,8
90,on,3,on,45,9
90,on,3,on,90,0
90,on,3,on,90,1
90,on,3,on,90,2
90,on,3,on,90,3
90,on,3,on,90,4
90,on,3,on,90,5
90,on,3,on,90,6
90,on,3,on,90,7
90,on,3,on,90,8
90,on,3,on,90,9
90,on,3,on,135,0
90,on,3,on,135,1
90,on,3,on,135,2
90,on,3,on,135,3
90,on,3,on,135,4
90,on,3,on,135,5
90,on,3,on,135,6
90,on,3,on,135,7
90,on,3,on,135,8
90,on,3,on,135,9
90,on,3,off,45,0
90,on,3,off,45,1
90,on,3,off,45,2
90,on,3,off,45,3
90,on,3,off,45,4
90,on,3,off,45,5
90,on,3,off,45,6
90,on,3,off,45,7
90,on,3,off,45,8
90,on,3,off,45,9
90,on,3,off,90,0
90,on,3,off,90,1
90,on,3,off,90,2
90,on,3,off,90,3
90,on,3,off,90,4
90,on,3,off,90,5
90,on,3,off,90,6
90,on,3,off,90,7
90,on,3,off,90,8
90,on,3,off,90,9
90,on,3,off,135,0
90,on,3,off,135,1
90,on,3,off,135,2
90,on,3,off,135,3
90,on,3,off,135,4
90,on,3,off,135,5
90,on,3,off,135,6
90,on,3,off,135,7
90,on,3,off,135,8
90,on,3,off,135,9
90,on,4,on,45,0
90,on,4,on,45,1
90,on,4,on,45,2
90,on,4,on,45,3
90,on,4,on,45,4
90,on,4,on,45,5
90,on,4,on,45,6
90,on,4,on,45,7
90,on,4,on,45,8
90,on,4,on,45,9
90,on,4,on,90,0
90,on,4,on,90,1
90,on,4,on,90,2
90,on,4,on,90,3
90,on,4,on,90,4
90,on,4,on,90,5
90,on,4,on,90,6
90,on,4,on,90,7
90,on,4,on,90,8
90,on,4,on,90,9
90,on,4,on,135,0
90,on,4,on,135,1
90,on,4,on,135,2
90,on,4,on,135,3
90,on,4,on,135,4
90,on,4,on,135,5
90,on,4,on,135,6
90,on,4,on,135,7
90,on,4,on,135,8
90,on,4,on,135,9
90,on,4,off,45,0
90,on,4,off,45,1
90,on,4,off,45,2
90,on,4,off,45,3
90,on,4,off,45,4
90,on,4,off,45,5
90,on,4,off,45,6
90,on,4,off,45,7
90,on,4,off,45,8
90,on,4,off,45,9
90,on,4,off,90,0
90,on,4,off,90,1
90,on,4,off,90,2
90,on,4,off,90,3
90,on,4,off,90,4
90,on,4,off,90,5
90,on,4,off,90,6
90,on,4,off,90,7
90,on,4,off,90,8
90,on,4,off,90,9
90,on,4,off,135,0
90,on,4,off,135,1
90,on,4,off,135,2
90,on,4,off,135,3
90,on,4,off,135,4
90,on,4,off,135,5
90,on,4,off,135,6
90,on,4,off,135,7
90,on,4,off,135,8
90,on,4,off,135,9
90,off,0,on,45,0
90,off,0,on,45,1
90,off,0,on,45,2
90,off,0,on,45,3
90,off,0,on,45,4
90,off,0,on,45,5
90,off,0,on,45,6
90,off,0,on,45,7
90,off,0,on,45,8
90,off,0,on,45,9
90,off,0,on,90,0
90,off,0,on,90,1
90,off,0,on,90,2
90,off,0,on,90,3
90,off,0,on,90,4
90,off,0,on,90,5
90,off,0,on,90,6
90,off,0,on,90,7
90,off,0,on,90,8
90,off,0,on,90,9
90,off,0,on,135,0
90,off,0,on,135,1
90,off,0,on,135,2
90,off,0,on,135,3
90,off,0,on,135,4
90,off,0,on,135,5
90,off,0,on,135,6
90,off,0,on,135,7
90,off,0,on,135,8
90,off,0,on,135,9
90,off,0,off,45,0
90,off,0,off,45,1
90,off,0,off,45,2
90,off,0,off,45,3
90,off,0,off,45,4
90,off,0,off,45,5
90,off,0,off,45,6
90,off,0,off,45,7
90,off,0,off,45,8
90,off,0,off,45,9
90,off,0,off,90,0
90,off,0,off,90,1
90,off,0,off,90,2
90,off,0,off,90,3
90,off,0,off,90,4
90,off,0,off,90,5
90,off,0,off,90,6
90,off,0,off,90,7
90,off,0,off,90,8
90,off,0,off,90,9
90,off,0,off,135,0
90,off,0,off,135,1
90,off,0,off,135,2
90,off,0,off,135,3
90,off,0,off,135,4
90,off,0,off,135,5
90,off,0,off,135,6
90,off,0,off,135,7
90,off,0,off,135,8
90,off,0,off,135,9
90,off,1,on,45,0
90,off,1,on,45,1
90,off,1,on,45,2
90,off,1,on,45,3
90,off,1,on,45,4
90,off,1,on,45,5
90,off,1,on,45,6
90,off,1,on,45,7
90,off,1,on,45,8
90,off,1,on,45,9
90,off,1,on,90,0
90,off,1,on,90,1
90,off,1,on,90,2
90,off,1,on,90,3
90,off,1,on,90,4
90,off,1,on,90,5
90,off,1,on,90,6
90,off,1,on,90,7
90,off,1,on,90,8
90,off,1,on,90,9
90,off,1,on,135,0
90,off,1,on,135,1
90,off,1,on,135,2
90,off,1,on,135,3
90,off,1,on,135,4
90,off,1,on,135,5
90,off,1,on,135,6
90,off,1,on,135,7
90,off,1,on,135,8
90,off,1,on,135,9
90,off,1,off,45,0
90,off,1,off,45,1
90,off,1,off,45,2
90,off,1,off,45,3
90,off,1,off,45,4
90,off,1,off,45,5
90,off,1,off,45,6
90,off,1,off,45,7
90,off,1,off,45,8
90,off,1,off,45,9
90,off,1,off,90,0
90,off,1,off,90,1
90,off,1,off,90,2
90,off,1,off,90,3
90,off,1,off,90,4
90,off,1,off,90,5
90,off,1,off,90,6
90,off,1,off,90,7
90,off,1,off,90,8
90,off,1,off,90,9
90,off,1,off,135,0
90,off,1,off,135,1
90,off,1,off,135,2
90,off,1,off,135,3
90,off,1,off,135,4
90,off,1,off,135,5
90,off,1,off,135,6
90,off,1,off,135,7
90,off,1,off,135,8
90,off,1,off,135,9
90,off,2,on,45,0
90,off,2,on,45,1
90,off,2,on,45,2
90,off,2,on,45,3
90,off,2,on,45,4
90,off,2,on,45,5
90,off,2,on,45,6
90,off,2,on,45,7
90,off,2,on,45,8
90,off,2,on,45,9
90,off,2,on,90,0
90,off,2,on,90,1
90,off,2,on,90,2
90,off,2,on,90,3
90,off,2,on,90,4
90,off,2,on,90,5
90,off,2,on,90,6
90,off,2,on,90,7
90,off,2,on,90,8
90,off,2,on,90,9
90,off,2,on,135,0
90,off,2,on,135,1
90,off,2,on,135,2
90,off,2,on,135,3
90,off,2,on,135,4
90,off,2,on,135,5
90,off,2,on,135,6
90,off,2,on,135,7
90,off,2,on,135,8
90,off,2,on,135,9
90,off,2,off,45,0
90,off,2,off,45,1
90,off,2,off,45,2
90,off,2,off,45,3
90,off,2,off,45,4
90,off,2,off,45,5
90,off,2,off,45,6
90,off,2,off,45,7
90,off,2,off,45,8
90,off,2,off,45,9
90,off,2,off,90,0
90,off,2,off,90,1
90,off,2,off,90,2
90,off,2,off,90,3
90,off,2,off,90,4
90,off,2,off,90,5
90,off,2,off,90,6
90,off,2,off,90,7
90,off,2,off,90,8
90,off,2,off,90,9
90,off,2,off,135,0
90,off,2,off,135,1
90,off,2,off,135,2
90,off,2,off,135,3
90,off,2,off,135,4
90,off,2,off,135,5
90,off,2,off,135,6
90,off,2,off,135,7
90,off,2,off,135,8
90,off,2,off,135,9
90,off,3,on,45,0
90,off,3,on,45,1
90,off,3,on,45,2
90,off,3,on,45,3
90,off,3,on,45,4
90,off,3,on,45,5
90,off,3,on,45,6
90,off,3,on,45,7
90,off,3,on,45,8
90,off,3,on,45,9
90,off,3,on,90,0
90,off,3,on,90,1
90,off,3,on,90,2
90,off,3,on,90,3
90,off,3,on,90,4
90,off,3,on,90,5
90,off,3,on,90,6
90,off,3,on,90,7
90,off,3,on,90,8
90,off,3,on,90,9
90,off,3,on,135,0
90,off,3,on,135,1
90,off,3,on,135,2
90,off,3,on,135,3
90,off,3,on,135,4
90,off,3,on,135,5
90,off,3,on,135,6
90,off,3,on,135,7
90,off,3,on,135,8
90,off,3,on,135,9
90,off,3,off,45,0
90,off,3,off,45,1
90,off,3,off,45,2
90,off,3,off,45,3
90,off,3,off,45,4
90,off,3,off,45,5
90,off,3,off,45,6
90,off,3,off,45,7
90,off,3,off,45,8
90,off,3,off,45,9
90,off,3,off,90,0
90,off,3,off,90,1
90,off,3,off,90,2
90,off,3,off,90,3
90,off,3,off,90,4
90,off,3,off,90,5
90,off,3,off,90,6
90,off,3,off,90,7
90,off,3,off,90,8
90,off,3,off,90,9
90,off,3,off,135,0
90,off,3,off,135,1
90,off,3,off,135,2
90,off,3,off,135,3
90,off,3,off,135,4
90,off,3,off,135,5
90,off,3,off,135,6
90,off,3,off,135,7
90,off,3,off,135,8
90,off,3,off,135,9
90,off,4,on,45,0
90,off,4,on,45,1
90,off,4,on,45,2
90,off,4,on,45,3
90,off,4,on,45,4
90,off,4,on,45,5
90,off,4,on,45,6
90,off,4,on,45,7
90,off,4,on,45,8
90,off,4,on,45,9
90,off,4,on,90,0
90,off,4,on,90,1
90,off,4,on,90,2
90,off,4,on,90,3
90,off,4,on,90,4
90,off,4,on,90,5
90,off,4,on,90,6
90,off,4,on,90,7
90,off,4,on,90,8
90,off,4,on,90,9
90,off,4,on,135,0
90,off,4,on,135,1
90,off,4,on,135,2
90,off,4,on,135,3
90,off,4,on,135,4
90,off,4,on,135,5
90,off,4,on,135,6
90,off,4,on,135,7
90,off,4,on,135,8
90,off,4,on,135,9
90,off,4,off,45,0
90,off,4,off,45,1
90,off,4,off,45,2
90,off,4,off,45,3
90,off,4,off,45,4
90,off,4,off,45,5
90,off,4,off,45,6
90,off,4,off,45,7
90,off,4,off,45,8
90,off,4,off,45,9
90,off,4,off,90,0
90,off,4,off,90,1
90,off,4,off,90,2
90,off,4,off,90,3
90,off,4,off,90,4
90,off,4,off,90,5
90,off,4,off,90,6
90,off,4,off,90,7
90,off,4,off,90,8
90,off,4,off,90,9
90,off,4,off,135,0
90,off,4,off,135,1
90,off,4,off,135,2
90,off,4,off,135,3
90,off,4,off,135,4
90,off,4,off,135,5
90,off,4,off,135,6
90,off,4,off,135,7
90,off,4,off,135,8
90,off,4,off,135,9
135,on,0,on,45,0
135,on,0,on,45,1
135,on,0,on,45,2
135,on,0,on,45,3
135,on,0,on,45,4
135,on,0,on,45,5
135,on,0,on,45,6
135,on,0,on,45,7
135,on,0,on,45,8
135,on,0,on,45,9
135,on,0,on,90,0
135,on,0,on,90,1
135,on,0,on,90,2
135,on,0,on,90,3
135,on,0,on,90,4
135,on,0,on,90,5
135,on,0,on,90,6
135,on,0,on,90,7
135,on,0,on,90,8
135,on,0,on,90,9
135,on,0,on,135,0
135,on,0,on,135,1
135,on,0,on,135,2
135,on,0,on,135,3
135,on,0,on,135,4
135,on,0,on,135,5
135,on,0,on,135,6
135,on,0,on,135,7
135,on,0,on,135,8
135,on,0,on,135,9
135,on,0,off,45,0
135,on,0,off,45,1
135,on,0,off,45,2
135,on,0,off,45,3
135,on,0,off,45,4
135,on,0,off,45,5
135,on,0,off,45,6
135,on,0,off,45,7
135,on,0,off,45,8
135,on,0,off,45,9
135,on,0,off,90,0
135,on,0,off,90,1
135,on,0,off,90,2
135,on,0,off,90,3
135,on,0,off,90,4
135,on,0,off,90,5
135,on,0,off,90,6
135,on,0,off,90,7
135,on,0,off,90,8
135,on,0,off,90,9
135,on,0,off,135,0
135,on,0,off,135,1
135,on,0,off,135,2
135,on,0,off,135,3
135,on,0,off,135,4
135,on,0,off,135,5
135,on,0,off,135,6
135,on,0,off,135,7
135,on,0,off,135,8
135,on,0,off,135,9
135,on,1,on,45,0
135,on,1,on,45,1
135,on,1,on,45,2
135,on,1,on,45,3
135,on,1,on,45,4
135,on,1,on,45,5
135,on,1,on,45,6
135,on,1,on,45,7
135,on,1,on,45,8
135,on,1,on,45,9
135,on,1,on,90,0
135,on,1,on,90,1
135,on,1,on,90,2
135,on,1,on,90,3
135,on,1,on,90,4
135,on,1,on,90,5
135,on,1,on,90,6
135,on,1,on,90,7
135,on,1,on,90,8
135,on,1,on,90,9
135,on,1,on,135,0
135,on,1,on,135,1
135,on,1,on,135,2
135,on,1,on,135,3
135,on,1,on,135,4
135,on,1,on,135,5
135,on,1,on,135,6
135,on,1,on,135,7
135,on,1,on,135,8
135,on,1,on,135,9
135,on,1,off,45,0
135,on,1,off,45,1
135,on,1,off,45,2
135,on,1,off,45,3
135,on,1,off,45,4
135,on,1,off,45,5
135,on,1,off,45,6
135,on,1,off,45,7
135,on,1,off,45,8
135,on,1,off,45,9
135,on,1,off,90,0
135,on,1,off,90,1
135,on,1,off,90,2
135,on,1,off,90,3
135,on,1,off,90,4
135,on,1,off,90,5
135,on,1,off,90,6
135,on,1,off,90,7
135,on,1,off,90,8
135,on,1,off,90,9
135,on,1,off,135,0
135,on,1,off,135,1
135,on,1,off,135,2
135,on,1,off,135,3
135,on,1,off,135,4
135,on,1,off,135,5
135,on,1,off,135,6
135,on,1,off,135,7
135,on,1,off,135,8
135,on,1,off,135,9
135,on,2,on,45,0
135,on,2,on,45,1
135,on,2,on,45,2
135,on,2,on,45,3
135,on,2,on,45,4
135,on,2,on,45,5
135,on,2,on,45,6
135,on,2,on,45,7
135,on,2,on,45,8
135,on,2,on,45,9
135,on,2,on,90,0
135,on,2,on,90,1
135,on,2,on,90,2
135,on,2,on,90,3
135,on,2,on,90,4
135,on,2,on,90,5
135,on,2,on,90,6
135,on,2,on,90,7
135,on,2,on,90,8
135,on,2,on,90,9
135,on,2,on,135,0
135,on,2,on,135,1
135,on,2,on,135,2
135,on,2,on,135,3
135,on,2,on,135,4
135,on,2,on,135,5
135,on,2,on,135,6
135,on,2,on,135,7
135,on,2,on,135,8
135,on,2,on,135,9
135,on,2,off,45,0
135,on,2,off,45,1
135,on,2,off,45,2
135,on,2,off,45,3
135,on,2,off,45,4
135,on,2,off,45,5
135,on,2,off,45,6
135,on,2,off,45,7
135,on,2,off,45,8
135,on,2,off,45,9
135,on,2,off,90,0
135,on,2,off,90,1
135,on,2,off,90,2
135,on,2,off,90,3
135,on,2,off,90,4
135,on,2,off,90,5
135,on,2,off,90,6
135,on,2,off,90,7
135,on,2,off,90,8
135,on,2,off,90,9
135,on,2,off,135,0
135,on,2,off,135,1
135,on,2,off,135,2
135,on,2,off,135,3
135,on,2,off,135,4
135,on,2,off,135,5
135,on,2,off,135,6
135,on,2,off,135,7
135,on,2,off,135,8
135,on,2,off,135,9
135,on,3,on,45,0
135,on,3,on,45,1
135,on,3,on,45,2
135,on,3,on,45,3
135,on,3,on,45,4
135,on,3,on,45,5
135,on,3,on,45,6
135,on,3,on,45,7
135,on,3,on,45,8
135,on,3,on,45,9
135,on,3,on,90,0
135,on,3,on,90,1
135,on,3,on,90,2
135,on,3,on,90,3
135,on,3,on,90,4
135,on,3,on,90,5
135,on,3,on,90,6
135,on,3,on,90,7
135,on,3,on,90,8
135,on,3,on,90,9
135,on,3,on,135,0
135,on,3,on,135,1
135,on,3,on,135,2
135,on,3,on,135,3
135,on,3,on,135,4
135,on,3,on,135,5
135,on,3,on,135,6
135,on,3,on,135,7
135,on,3,on,135,8
135,on,3,on,135,9
135,on,3,off,45,0
135,on,3,off,45,1
135,on,3,off,45,2
135,on,3,off,45,3
135,on,3,off,45,4
135,on,3,off,45,5
135,on,3,off,45,6
135,on,3,off,45,7
135,on,3,off,45,8
135,on,3,off,45,9
135,on,3,off,90,0
135,on,3,off,90,1
135,on,3,off,90,2
135,on,3,off,90,3
135,on,3,off,90,4
135,on,3,off,90,5
135,on,3,off,90,6
135,on,3,off,90,7
135,on,3,off,90,8
135,on,3,off,90,9
135,on,3,off,135,0
135,on,3,off,135,1
135,on,3,off,135,2
135,on,3,off,135,3
135,on,3,off,135,4
135,on,3,off,135,5
135,on,3,off,135,6
135,on,3,off,135,7
135,on,3,off,135,8
135,on,3,off,135,9
135,on,4,on,45,0
135,on,4,on,45,1
135,on,4,on,45,2
135,on,4,on,45,3
135,on,4,on,45,4
135,on,4,on,45,5
135,on,4,on,45,6
135,on,4,on,45,7
135,on,4,on,45,8
135,on,4,on,45,9
135,on,4,on,90,0
135,on,4,on,90,1
135,on,4,on,90,2
135,on,4,on,90,3
135,on,4,on,90,4
135,on,4,on,90,5
135,on,4,on,90,6
135,on,4,on,90,7
135,on,4,on,90,8
135,on,4,on,90,9
135,on,4,on,135,0
135,on,4,on,135,1
135,on,4,on,135,2
135,on,4,on,135,3
135,on,4,on,135,4
135,on,4,on,135,5
135,on,4,on,135,6
135,on,4,on,135,7
135,on,4,on,135,8
135,on,4,on,135,9
135,on,4,off,45,0
135,on,4,off,45,1
135,on,4,off,45,2
135,on,4,off,45,3
135,on,4,off,45,4
135,on,4,off,45,5
135,on,4,off,45,6
135,on,4,off,45,7
135,on,4,off,45,8
135,on,4,off,45,9
135,on,4,off,90,0
135,on,4,off,90,1
135,on,4,off,90,2
135,on,4,off,90,3
135,on,4,off,90,4
135,on,4,off,90,5
135,on,4,off,90,6
135,on,4,off,90,7
135,on,4,off,90,8
135,on,4,off,90,9
135,on,4,off,135,0
135,on,4,off,135,1
135,on,4,off,135,2
135,on,4,off,135,3
135,on,4,off,135,4
135,on,4,off,135,5
135,on,4,off,135,6
135,on,4,off,135,7
135,on,4,off,135,8
135,on,4,off,135,9
135,off,0,on,45,0
135,off,0,on,45,1
135,off,0,on,45,2
135,off,0,on,45,3
135,off,0,on,45,4
135,off,0,on,45,5
135,off,0,on,45,6
135,off,0,on,45,7
135,off,0,on,45,8
135,off,0,on,45,9
135,off,0,on,90,0
135,off,0,on,90,1
135,off,0,on,90,2
135,off,0,on,90,3
135,off,0,on,90,4
135,off,0,on,90,5
135,off,0,on,90,6
135,off,0,on,90,7
135,off,0,on,90,8
135,off,0,on,90,9
135,off,0,on,135,0
135,off,0,on,135,1
135,off,0,on,135,2
135,off,0,on,135,3
135,off,0,on,135,4
135,off,0,on,135,5
135,off,0,on,135,6
135,off,0,on,135,7
135,off,0,on,135,8
135,off,0,on,135,9
135,off,0,off,45,0
135,off,0,off,45,1
135,off,0,off,45,2
135,off,0,off,45,3
135,off,0,off,45,4
135,off,0,off,45,5
135,off,0,off,45,6
135,off,0,off,45,7
135,off,0,off,45,8
135,off,0,off,45,9
135,off,0,off,90,0
135,off,0,off,90,1
135,off,0,off,90,2
135,off,0,off,90,3
135,off,0,off,90,4
135,off,0,off,90,5
135,off,0,off,90,6
135,off,0,off,90,7
135,off,0,off,90,8
135,off,0,off,90,9
135,off,0,off,135,0
135,off,0,off,135,1
135,off,0,off,135,2
135,off,0,off,135,3
135,off,0,off,135,4
135,off,0,off,135,5
135,off,0,off,135,6
135,off,0,off,135,7
135,off,0,off,135,8
135,off,0,off,135,9
135,off,1,on,45,0
135,off,1,on,45,1
135,off,1,on,45,2
135,off,1,on,45,3
135,off,1,on,45,4
135,off,1,on,45,5
135,off,1,on,45,6
135,off,1,on,45,7
135,off,1,on,45,8
135,off,1,on,45,9
135,off,1,on,90,0
135,off,1,on,90,1
135,off,1,on,90,2
135,off,1,on,90,3
135,off,1,on,90,4
135,off,1,on,90,5
135,off,1,on,90,6
135,off,1,on,90,7
135,off,1,on,90,8
135,off,1,on,90,9
135,off,1,on,135,0
135,off,1,on,135,1
135,off,1,on,135,2
135,off,1,on,135,3
135,off,1,on,135,4
135,off,1,on,135,5
135,off,1,on,135,6
135,off,1,on,135,7
135,off,1,on,135,8
135,off,1,on,135,9
135,off,1,off,45,0
135,off,1,off,45,1
135,off,1,off,45,2
135,off,1,off,45,3
135,off,1,off,45,4
135,off,1,off,45,5
135,off,1,off,45,6
135,off,1,off,45,7
135,off,1,off,45,8
135,off,1,off,45,9
135,off,1,off,90,0
135,off,1,off,90,1
135,off,1,off,90,2
135,off,1,off,90,3
135,off,1,off,90,4
135,off,1,off,90,5
135,off,1,off,90,6
135,off,1,off,90,7
135,off,1,off,90,8
135,off,1,off,90,9
135,off,1,off,135,0
135,off,1,off,135,1
135,off,1,off,135,2
135,off,1,off,135,3
135,off,1,off,135,4
135,off,1,off,135,5
135,off,1,off,135,6
135,off,1,off,135,7
135,off,1,off,135,8
135,off,1,off,135,9
135,off,2,on,45,0
135,off,2,on,45,1
135,off,2,on,45,2
135,off,2,on,45,3
135,off,2,on,45,4
135,off,2,on,45,5
135,off,2,on,45,6
135,off,2,on,45,7
135,off,2,on,45,8
135,off,2,on,45,9
135,off,2,on,90,0
135,off,2,on,90,1
135,off,2,on,90,2
135,off,2,on,90,3
135,off,2,on,90,4
135,off,2,on,90,5
135,off,2,on,90,6
135,off,2,on,90,7
135,off,2,on,90,8
135,off,2,on,90,9
135,off,2,on,135,0
135,off,2,on,135,1
135,off,2,on,135,2
135,off,2,on,135,3
135,off,2,on,135,4
135,off,2,on,135,5
135,off,2,on,135,6
135,off,2,on,135,7
135,off,2,on,135,8
135,off,2,on,135,9
135,off,2,off,45,0
135,off,2,off,45,1
135,off,2,off,45,2
135,off,2,off,45,3
135,off,2,off,45,4
135,off,2,off,45,5
135,off,2,off,45,6
135,off,2,off,45,7
135,off,2,off,45,8
135,off,2,off,45,9
135,off,2,off,90,0
135,off,2,off,90,1
135,off,2,off,90,2
135,off,2,off,90,3
135,off,2,off,90,4
135,off,2,off,90,5
135,off,2,off,90,6
135,off,2,off,90,7
135,off,2,off,90,8
135,off,2,off,90,9
135,off,2,off,135,0
135,off,2,off,135,1
135,off,2,off,135,2
135,off,2,off,135,3
135,off,2,off,135,4
135,off,2,off,135,5
135,off,2,off,135,6
135,off,2,off,135,7
135,off,2,off,135,8
135,off,2,off,135,9
135,off,3,on,45,0
135,off,3,on,45,1
135,off,3,on,45,2
135,off,3,on,45,3
135,off,3,on,45,4
135,off,3,on,45,5
135,off,3,on,45,6
135,off,3,on,45,7
135,off,3,on,45,8
135,off,3,on,45,9
135,off,3,on,90,0
135,off,3,on,90,1
135,off,3,on,90,2
135,off,3,on,90,3
135,off,3,on,90,4
135,off,3,on,90,5
135,off,3,on,90,6
135,off,3,on,90,7
135,off,3,on,90,8
135,off,3,on,90,9
135,off,3,on,135,0
135,off,3,on,135,1
135,off,3,on,135,2
135,off,3,on,135,3
135,off,3,on,135,4
135,off,3,on,135,5
135,off,3,on,135,6
135,off,3,on,135,7
135,off,3,on,135,8
135,off,3,on,135,9
135,off,3,off,45,0
135,off,3,off,45,1
135,off,3,off,45,2
135,off,3,off,45,3
135,off,3,off,45,4
135,off,3,off,45,5
135,off,3,off,45,6
135,off,3,off,45,7
135,off,3,off,45,8
135,off,3,off,45,9
135,off,3,off,90,0
135,off,3,off,90,1
135,off,3,off,90,2
135,off,3,off,90,3
135,off,3,off,90,4
135,off,3,off,90,5
135,off,3,off,90,6
135,off,3,off,90,7
